"spp.name","region","extant","env.opt","time.of.origin","time.of.extinction","time.of.sp.origin","reg.env","carry.cap","reg.alpha","time.of.sp.extinction"
31650,9,0,37.0995727487743,28956,28957,27466,32.7272727272727,22000,8.2e-06,30263
31650,10,1,37.0995727487743,27466,30263,27466,36.3636363636364,22000,9.1e-06,30263
31654,7,1,24.8383255009511,27468,32435,27468,25.4545454545455,22000,6.4e-06,32435
31658,8,1,28.8214879862012,27471,36112,27471,29.0909090909091,22000,7.3e-06,36112
31664,5,1,17.645056196113,27476,32998,27476,18.1818181818182,22000,4.6e-06,32998
31665,7,1,25.3359886148013,27476,30867,27476,25.4545454545455,22000,6.4e-06,30867
31666,2,1,7.68561752177152,27479,31185,27479,7.27272727272727,22000,1.9e-06,31185
31668,9,1,33.1566124306589,27482,33161,27482,32.7272727272727,22000,8.2e-06,33161
31672,3,1,10.9149007181701,27484,48322,27484,10.9090909090909,22000,2.8e-06,48322
31673,10,1,36.8873323107995,27484,32289,27484,36.3636363636364,22000,9.1e-06,32289
31676,3,1,10.7185237162173,27486,36096,27486,10.9090909090909,22000,2.8e-06,36096
31677,8,1,28.649412913348,27487,34761,27487,29.0909090909091,22000,7.3e-06,34761
31683,7,1,24.7883010688793,27496,31064,27496,25.4545454545455,22000,6.4e-06,31064
31684,8,1,29.8827509259952,27497,30408,27497,29.0909090909091,22000,7.3e-06,30408
31686,5,1,17.7253474240246,27499,35384,27499,18.1818181818182,22000,4.6e-06,35384
31688,4,1,15.3887630217528,27500,30660,27500,14.5454545454545,22000,3.7e-06,30660
31691,9,1,33.5808177613984,27502,32583,27502,32.7272727272727,22000,8.2e-06,32583
31694,5,0,21.8708257357688,29433,29434,27504,18.1818181818182,22000,4.6e-06,30247
31694,6,1,21.8708257357688,27504,30247,27504,21.8181818181818,22000,5.5e-06,30247
31700,9,1,32.2550300763904,27507,30182,27507,32.7272727272727,22000,8.2e-06,30182
31702,8,1,29.1655689622049,27511,31122,27511,29.0909090909091,22000,7.3e-06,31122
31706,5,1,18.7937814276338,27513,42559,27513,18.1818181818182,22000,4.6e-06,42559
31707,6,1,20.913716179621,27513,34238,27513,21.8181818181818,22000,5.5e-06,34238
31712,5,1,17.1443524509867,27516,30037,27516,18.1818181818182,22000,4.6e-06,30037
31716,7,1,24.6333186008772,27518,30597,27518,25.4545454545455,22000,6.4e-06,30597
31719,7,1,24.3727488850732,27521,30035,27521,25.4545454545455,22000,6.4e-06,30035
31726,9,1,32.3259937588264,27526,37007,27526,32.7272727272727,22000,8.2e-06,37007
31735,2,1,6.60750544557387,27532,38046,27532,7.27272727272727,22000,1.9e-06,38046
31747,9,1,32.3717788886989,27536,30427,27536,32.7272727272727,22000,8.2e-06,30427
31748,5,1,18.9344466666865,27538,32681,27538,18.1818181818182,22000,4.6e-06,32681
31762,7,1,26.1369410048748,27550,35219,27550,25.4545454545455,22000,6.4e-06,35219
31764,7,1,26.0287160267514,27552,31039,27552,25.4545454545455,22000,6.4e-06,31039
31770,9,1,33.578288332169,27557,30693,27557,32.7272727272727,22000,8.2e-06,30693
31772,9,1,32.8127402104927,27558,40079,27558,32.7272727272727,22000,8.2e-06,40079
31775,9,1,32.4794349592979,27560,33162,27560,32.7272727272727,22000,8.2e-06,33162
31777,6,1,21.9945058360531,27561,31779,27561,21.8181818181818,22000,5.5e-06,31779
31778,8,1,29.4071476434483,27562,34140,27562,29.0909090909091,22000,7.3e-06,34140
31779,10,1,36.6490395831948,27563,32820,27563,36.3636363636364,22000,9.1e-06,32820
31782,9,1,32.9179515869388,27564,35616,27564,32.7272727272727,22000,8.2e-06,35616
31783,3,1,11.7962681377625,27565,37984,27565,10.9090909090909,22000,2.8e-06,37984
31784,10,1,36.2193729760334,27565,31066,27565,36.3636363636364,22000,9.1e-06,31066
31788,9,1,31.6632457732209,27567,30011,27567,32.7272727272727,22000,8.2e-06,30011
31790,7,1,25.816844874355,27570,30298,27570,25.4545454545455,22000,6.4e-06,30298
31791,8,1,29.838996672064,27571,33456,27571,29.0909090909091,22000,7.3e-06,33456
31792,5,1,18.3466450364289,27572,31270,27572,18.1818181818182,22000,4.6e-06,31270
31797,9,1,32.6482539599042,27575,34836,27575,32.7272727272727,22000,8.2e-06,34836
31799,1,1,2.90434698641575,27577,32605,27577,3.63636363636364,22000,1e-06,32605
31800,3,1,10.281945976616,27578,32341,27578,10.9090909090909,22000,2.8e-06,32341
31806,6,1,21.1853632207048,27580,31965,27580,21.8181818181818,22000,5.5e-06,31965
31812,2,1,6.13068689083716,27585,33721,27585,7.27272727272727,22000,1.9e-06,33721
31818,3,1,11.1195092030066,27591,35102,27591,10.9090909090909,22000,2.8e-06,35102
31827,8,1,28.6319932631732,27599,35726,27599,29.0909090909091,22000,7.3e-06,35726
31833,6,1,21.7286434819245,27606,33608,27606,21.8181818181818,22000,5.5e-06,33608
31834,9,1,33.6007953100032,27606,31934,27606,32.7272727272727,22000,8.2e-06,31934
31839,9,1,32.2230488579785,27608,32775,27608,32.7272727272727,22000,8.2e-06,32775
31843,8,1,29.5750539093656,27612,40111,27612,29.0909090909091,22000,7.3e-06,40111
31846,2,1,7.62749529006865,27618,52597,27618,7.27272727272727,22000,1.9e-06,52597
31848,10,1,35.4720942601987,27618,30241,27618,36.3636363636364,22000,9.1e-06,30241
31857,2,1,7.6682955984801,27623,30832,27623,7.27272727272727,22000,1.9e-06,30832
31859,5,1,18.5555041746962,27624,31503,27624,18.1818181818182,22000,4.6e-06,31503
31860,7,1,25.6899379432519,27624,35237,27624,25.4545454545455,22000,6.4e-06,35237
31864,10,1,36.0140738283893,27632,31742,27632,36.3636363636364,22000,9.1e-06,31742
31867,2,1,7.29238331487678,27635,37758,27635,7.27272727272727,22000,1.9e-06,37758
31868,6,1,21.3751968354979,27635,40136,27635,21.8181818181818,22000,5.5e-06,40136
31870,2,1,8.23473591967789,27639,31604,27639,7.27272727272727,22000,1.9e-06,31604
31874,4,1,15.3434696999753,27642,30659,27642,14.5454545454545,22000,3.7e-06,30659
31876,2,1,6.02442286875576,27644,31603,27644,7.27272727272727,22000,1.9e-06,31603
31882,2,1,6.96393668306052,27649,32788,27649,7.27272727272727,22000,1.9e-06,32788
31886,5,1,17.3421549675799,27650,33266,27650,18.1818181818182,22000,4.6e-06,33266
31888,8,1,29.6529566033183,27651,31421,27651,29.0909090909091,22000,7.3e-06,31421
31892,6,1,21.8973020470297,27655,31393,27655,21.8181818181818,22000,5.5e-06,31393
31903,7,1,24.8152423965398,27662,30503,27662,25.4545454545455,22000,6.4e-06,30503
31907,8,1,29.7860791368149,27665,32168,27665,29.0909090909091,22000,7.3e-06,32168
31910,3,1,10.5219520769268,27667,53892,27667,10.9090909090909,22000,2.8e-06,53892
31912,10,1,36.3899588017177,27668,33285,27668,36.3636363636364,22000,9.1e-06,33285
31913,2,1,7.12648069213901,27669,34584,27669,7.27272727272727,22000,1.9e-06,34584
31916,8,1,29.1385832766026,27671,30828,27671,29.0909090909091,22000,7.3e-06,30828
31917,10,1,36.3416978264476,27671,32498,27671,36.3636363636364,22000,9.1e-06,32498
31921,3,1,11.1179268838467,27675,32313,27675,10.9090909090909,22000,2.8e-06,32313
31925,10,1,37.0201290734326,27678,33172,27678,36.3636363636364,22000,9.1e-06,33172
31929,10,1,36.8660727711002,27681,34824,27681,36.3636363636364,22000,9.1e-06,34824
31933,10,1,36.7532273668378,27683,30241,27683,36.3636363636364,22000,9.1e-06,30241
31941,9,1,33.1559806252804,27689,31117,27689,32.7272727272727,22000,8.2e-06,31117
31942,3,1,12.4249881473669,27690,30245,27690,10.9090909090909,22000,2.8e-06,30245
31947,8,1,29.2413218784711,27693,31320,27693,29.0909090909091,22000,7.3e-06,31320
31949,5,1,17.8110124937041,27695,35064,27695,18.1818181818182,22000,4.6e-06,35064
31956,1,1,2.73928055343382,27700,42047,27700,3.63636363636364,22000,1e-06,42047
31957,10,0,32.2980261870804,30356,30360,27700,36.3636363636364,22000,9.1e-06,32014
31957,10,0,32.2980261870804,28084,28085,27700,36.3636363636364,22000,9.1e-06,32014
31957,9,1,32.2980261870804,27700,32014,27700,32.7272727272727,22000,8.2e-06,32014
31959,6,0,18.3617618032613,31978,32001,27701,21.8181818181818,22000,5.5e-06,41086
31959,5,1,18.3617618032613,27701,41086,27701,18.1818181818182,22000,4.6e-06,41086
31961,7,1,24.7492755664673,27703,32062,27703,25.4545454545455,22000,6.4e-06,32062
31971,9,1,32.0920220202563,27709,31903,27709,32.7272727272727,22000,8.2e-06,31903
31973,4,1,15.1064085734329,27715,30165,27715,14.5454545454545,22000,3.7e-06,30165
31974,8,1,29.2351347640583,27715,37671,27715,29.0909090909091,22000,7.3e-06,37671
31976,3,1,10.834640382704,27716,31526,27716,10.9090909090909,22000,2.8e-06,31526
31978,5,1,18.8364847776677,27716,30254,27716,18.1818181818182,22000,4.6e-06,30254
31980,4,1,15.3732766709645,27717,30280,27717,14.5454545454545,22000,3.7e-06,30280
31983,5,1,17.9412338419117,27718,31318,27718,18.1818181818182,22000,4.6e-06,31318
31985,7,1,25.2548880567013,27718,37286,27718,25.4545454545455,22000,6.4e-06,37286
31986,8,1,29.4695222328392,27718,30431,27718,29.0909090909091,22000,7.3e-06,30431
31987,4,1,15.8196070722825,27719,30222,27719,14.5454545454545,22000,3.7e-06,30222
32004,3,1,11.0495934214526,27731,32879,27731,10.9090909090909,22000,2.8e-06,32879
32008,8,1,28.647615682515,27734,31626,27734,29.0909090909091,22000,7.3e-06,31626
32018,10,1,36.4131498078098,27742,30796,27742,36.3636363636364,22000,9.1e-06,30796
32025,9,1,32.5512667063905,27747,32015,27747,32.7272727272727,22000,8.2e-06,32015
32027,6,1,20.7930355486619,27748,30725,27748,21.8181818181818,22000,5.5e-06,30725
32029,2,1,8.49442210964308,27749,43704,27749,7.27272727272727,22000,1.9e-06,43704
32047,9,1,32.4529266469777,27759,31019,27759,32.7272727272727,22000,8.2e-06,31019
32048,7,1,26.4488266065328,27762,30247,27762,25.4545454545455,22000,6.4e-06,30247
32052,6,1,21.2475672374111,27766,35599,27766,21.8181818181818,22000,5.5e-06,35599
32053,8,1,29.6249928702664,27767,33654,27767,29.0909090909091,22000,7.3e-06,33654
32065,6,1,23.4598597963953,27776,30673,27776,21.8181818181818,22000,5.5e-06,30673
32066,7,1,26.708272511147,27776,30181,27776,25.4545454545455,22000,6.4e-06,30181
32068,5,1,18.4313922033049,27777,31609,27777,18.1818181818182,22000,4.6e-06,31609
32074,5,1,18.3695762673253,27781,30582,27781,18.1818181818182,22000,4.6e-06,30582
32075,7,1,25.0654116375859,27781,39206,27781,25.4545454545455,22000,6.4e-06,39206
32076,10,1,35.2197800939093,27781,30238,27781,36.3636363636364,22000,9.1e-06,30238
32078,5,0,22.8704683876021,28163,28164,27785,18.1818181818182,22000,4.6e-06,30371
32078,6,1,22.8704683876021,27785,30371,27785,21.8181818181818,22000,5.5e-06,30371
32081,7,1,25.617184826014,27786,34112,27786,25.4545454545455,22000,6.4e-06,34112
32085,6,1,22.8347382886926,27789,31294,27789,21.8181818181818,22000,5.5e-06,31294
32088,8,1,29.0064390348326,27790,31222,27790,29.0909090909091,22000,7.3e-06,31222
32096,9,0,29.2037782116868,30471,30478,27792,32.7272727272727,22000,8.2e-06,39107
32096,8,1,29.2037782116868,27792,39107,27792,29.0909090909091,22000,7.3e-06,39107
32097,8,1,28.5367179461954,27792,34165,27792,29.0909090909091,22000,7.3e-06,34165
32099,4,1,15.2052227549331,27794,31115,27794,14.5454545454545,22000,3.7e-06,31115
32100,9,1,31.7970172887325,27795,30825,27795,32.7272727272727,22000,8.2e-06,30825
32106,7,1,25.0890677699903,27805,32684,27805,25.4545454545455,22000,6.4e-06,32684
32109,6,1,21.5027284846136,27806,33955,27806,21.8181818181818,22000,5.5e-06,33955
32110,5,1,17.6171552007731,27809,31327,27809,18.1818181818182,22000,4.6e-06,31327
32111,8,1,29.9639966138512,27809,30229,27809,29.0909090909091,22000,7.3e-06,30229
32116,10,1,35.3030972507845,27811,31109,27811,36.3636363636364,22000,9.1e-06,31109
32117,6,1,21.4019177621349,27812,31693,27812,21.8181818181818,22000,5.5e-06,31693
32122,3,1,10.7122559654482,27816,30294,27816,10.9090909090909,22000,2.8e-06,30294
32127,7,1,26.2375039771384,27820,32601,27820,25.4545454545455,22000,6.4e-06,32601
32132,10,1,35.9923127425638,27824,31965,27824,36.3636363636364,22000,9.1e-06,31965
32133,10,1,37.1196073404482,27824,30496,27824,36.3636363636364,22000,9.1e-06,30496
32135,9,1,33.1209255223335,27826,36111,27826,32.7272727272727,22000,8.2e-06,36111
32143,10,1,36.7639012521194,27833,32629,27833,36.3636363636364,22000,9.1e-06,32629
32146,9,1,32.579332083845,27835,31326,27835,32.7272727272727,22000,8.2e-06,31326
32147,9,1,33.4119137447257,27836,30934,27836,32.7272727272727,22000,8.2e-06,30934
32149,1,1,4.06793942226277,27838,35627,27838,3.63636363636364,22000,1e-06,35627
32151,8,0,33.2049651847107,30542,30543,27838,29.0909090909091,22000,7.3e-06,31054
32151,9,1,33.2049651847107,27838,31054,27838,32.7272727272727,22000,8.2e-06,31054
32155,8,0,25.5725134976149,34494,34505,27841,29.0909090909091,22000,7.3e-06,38128
32155,7,1,25.5725134976149,27841,38128,27841,25.4545454545455,22000,6.4e-06,38128
32159,10,1,36.7561484647677,27846,31296,27846,36.3636363636364,22000,9.1e-06,31296
32162,10,1,37.2224537193334,27849,30630,27849,36.3636363636364,22000,9.1e-06,30630
32165,10,1,35.9899742438833,27850,30469,27850,36.3636363636364,22000,9.1e-06,30469
32172,5,1,17.5831342637703,27858,33520,27858,18.1818181818182,22000,4.6e-06,33520
32184,10,1,36.6216864871787,27873,32742,27873,36.3636363636364,22000,9.1e-06,32742
32188,8,1,28.9094124211532,27874,30566,27874,29.0909090909091,22000,7.3e-06,30566
32191,9,1,32.505187679382,27875,36763,27875,32.7272727272727,22000,8.2e-06,36763
32192,10,1,35.6095424594983,27875,30423,27875,36.3636363636364,22000,9.1e-06,30423
32194,8,1,29.8624559771056,27879,35818,27879,29.0909090909091,22000,7.3e-06,35818
32198,3,1,10.247419718418,27885,33895,27885,10.9090909090909,22000,2.8e-06,33895
32207,10,1,35.938843185131,27891,33651,27891,36.3636363636364,22000,9.1e-06,33651
32208,9,1,33.7455039408278,27892,30218,27892,32.7272727272727,22000,8.2e-06,30218
32215,9,1,32.5493894693291,27896,32555,27896,32.7272727272727,22000,8.2e-06,32555
32216,9,1,33.0160411386837,27896,33036,27896,32.7272727272727,22000,8.2e-06,33036
32221,7,1,25.2476789358866,27898,31538,27898,25.4545454545455,22000,6.4e-06,31538
32226,1,1,3.2757520420933,27906,30736,27906,3.63636363636364,22000,1e-06,30736
32227,4,1,14.7964737163291,27906,36417,27906,14.5454545454545,22000,3.7e-06,36417
32228,8,0,32.9633488656859,30060,30061,27906,29.0909090909091,22000,7.3e-06,30968
32228,9,1,32.9633488656859,27906,30968,27906,32.7272727272727,22000,8.2e-06,30968
32230,9,1,32.1200842828325,27908,30003,27908,32.7272727272727,22000,8.2e-06,30003
32232,9,1,33.0221621550716,27910,34291,27910,32.7272727272727,22000,8.2e-06,34291
32233,1,1,3.45238225687915,27911,41826,27911,3.63636363636364,22000,1e-06,41826
32236,3,1,10.3945571583053,27912,32329,27912,10.9090909090909,22000,2.8e-06,32329
32239,4,1,15.0280872112679,27915,34273,27915,14.5454545454545,22000,3.7e-06,34273
32243,5,1,18.8272883738682,27919,35371,27919,18.1818181818182,22000,4.6e-06,35371
32249,9,1,32.8854829502013,27926,30787,27926,32.7272727272727,22000,8.2e-06,30787
32255,6,1,20.698951683929,27931,31018,27931,21.8181818181818,22000,5.5e-06,31018
32257,7,1,24.7994238000349,27933,30979,27933,25.4545454545455,22000,6.4e-06,30979
32264,9,1,31.7757905362672,27941,30422,27941,32.7272727272727,22000,8.2e-06,30422
32265,8,1,28.4071834006672,27942,32307,27942,29.0909090909091,22000,7.3e-06,32307
32266,10,1,36.8413436264022,27942,31225,27942,36.3636363636364,22000,9.1e-06,31225
32267,4,1,14.8030666661517,27943,41431,27943,14.5454545454545,22000,3.7e-06,41431
32268,7,1,24.9972296946068,27943,31630,27943,25.4545454545455,22000,6.4e-06,31630
32270,7,1,24.8569727872263,27944,36859,27944,25.4545454545455,22000,6.4e-06,36859
32271,7,1,25.4650804175537,27946,39728,27946,25.4545454545455,22000,6.4e-06,39728
32273,3,1,10.9088731544889,27947,42177,27947,10.9090909090909,22000,2.8e-06,42177
32275,6,1,21.9187140637033,27948,35448,27948,21.8181818181818,22000,5.5e-06,35448
32276,3,0,7.58481961322207,30601,30612,27949,10.9090909090909,22000,2.8e-06,32539
32276,2,1,7.58481961322207,27949,32539,27949,7.27272727272727,22000,1.9e-06,32539
32279,10,1,36.0982132303435,27952,30910,27952,36.3636363636364,22000,9.1e-06,30910
32291,5,1,17.411059252392,27959,43852,27959,18.1818181818182,22000,4.6e-06,43852
32293,10,1,36.5388584873922,27960,30886,27960,36.3636363636364,22000,9.1e-06,30886
32295,7,1,24.612166265278,27961,30168,27961,25.4545454545455,22000,6.4e-06,30168
32298,10,1,36.0687841101779,27964,38529,27964,36.3636363636364,22000,9.1e-06,38529
32302,7,1,25.2809057710768,27967,31323,27967,25.4545454545455,22000,6.4e-06,31323
32305,4,1,15.6310903516013,27970,32882,27970,14.5454545454545,22000,3.7e-06,32882
32308,4,1,13.7002376174954,27972,31580,27972,14.5454545454545,22000,3.7e-06,31580
32311,4,1,14.5505647118899,27974,45733,27974,14.5454545454545,22000,3.7e-06,45733
32314,7,1,25.2306927376077,27976,30893,27976,25.4545454545455,22000,6.4e-06,30893
32315,2,1,6.12501188313677,27977,35753,27977,7.27272727272727,22000,1.9e-06,35753
32316,10,1,35.8451154035212,27977,36282,27977,36.3636363636364,22000,9.1e-06,36282
32317,8,1,28.9848450239505,27978,34323,27978,29.0909090909091,22000,7.3e-06,34323
32318,5,1,17.6124315139632,27980,33130,27980,18.1818181818182,22000,4.6e-06,33130
32321,9,1,33.0068558572328,27981,31717,27981,32.7272727272727,22000,8.2e-06,31717
32322,6,1,20.5245401642014,27983,30732,27983,21.8181818181818,22000,5.5e-06,30732
32331,8,1,28.717805625997,27989,38614,27989,29.0909090909091,22000,7.3e-06,38614
32336,4,1,14.1940038392185,27997,30082,27997,14.5454545454545,22000,3.7e-06,30082
32343,8,1,29.2181213648089,28004,38635,28004,29.0909090909091,22000,7.3e-06,38635
32344,9,1,32.8603610365654,28005,31676,28005,32.7272727272727,22000,8.2e-06,31676
32348,9,1,32.5950315717772,28007,30995,28007,32.7272727272727,22000,8.2e-06,30995
32349,7,1,26.2012901178176,28008,35550,28008,25.4545454545455,22000,6.4e-06,35550
32352,5,1,18.2238275892782,28011,30257,28011,18.1818181818182,22000,4.6e-06,30257
32353,7,1,25.6355632149351,28012,30969,28012,25.4545454545455,22000,6.4e-06,30969
32355,10,1,35.3739949918223,28012,30420,28012,36.3636363636364,22000,9.1e-06,30420
32361,4,1,12.8873135378411,28019,30873,28019,14.5454545454545,22000,3.7e-06,30873
32364,4,1,14.3639937084619,28023,35820,28023,14.5454545454545,22000,3.7e-06,35820
32365,6,1,21.7290625756467,28023,34367,28023,21.8181818181818,22000,5.5e-06,34367
32369,8,1,28.3385787841405,28027,33893,28027,29.0909090909091,22000,7.3e-06,33893
32372,3,1,10.53042153221,28032,46441,28032,10.9090909090909,22000,2.8e-06,46441
32372,2,0,10.53042153221,44576,44597,28032,7.27272727272727,22000,1.9e-06,46441
32374,9,1,31.8877192432943,28034,32696,28034,32.7272727272727,22000,8.2e-06,32696
32379,8,1,28.7924254709391,28038,31193,28038,29.0909090909091,22000,7.3e-06,31193
32382,8,1,29.2540801456241,28041,31284,28041,29.0909090909091,22000,7.3e-06,31284
32384,3,1,11.1683542660879,28042,49077,28042,10.9090909090909,22000,2.8e-06,49077
32386,1,1,2.79064026457616,28043,58113,28043,3.63636363636364,22000,1e-06,58113
32387,5,1,18.4986986136004,28043,43398,28043,18.1818181818182,22000,4.6e-06,43398
32388,6,1,22.2634675441585,28043,35260,28043,21.8181818181818,22000,5.5e-06,35260
32390,2,1,7.5654125514571,28045,42314,28045,7.27272727272727,22000,1.9e-06,42314
32392,6,1,21.793214436787,28048,32223,28048,21.8181818181818,22000,5.5e-06,32223
32393,6,1,21.7852077735599,28048,33244,28048,21.8181818181818,22000,5.5e-06,33244
32394,6,1,21.8537630336063,28049,30733,28049,21.8181818181818,22000,5.5e-06,30733
32395,9,1,32.6183324723561,28049,30260,28049,32.7272727272727,22000,8.2e-06,30260
32397,5,1,19.5184591691657,28051,31617,28051,18.1818181818182,22000,4.6e-06,31617
32398,7,1,26.1763936980446,28051,30346,28051,25.4545454545455,22000,6.4e-06,30346
32399,3,1,10.1578177478851,28054,30126,28054,10.9090909090909,22000,2.8e-06,30126
32403,10,1,36.449140856192,28057,36861,28057,36.3636363636364,22000,9.1e-06,36861
32404,5,1,17.6892513645427,28059,31111,28059,18.1818181818182,22000,4.6e-06,31111
32406,8,1,28.1627348071864,28060,31586,28060,29.0909090909091,22000,7.3e-06,31586
32407,8,1,29.3203680973533,28061,31992,28061,29.0909090909091,22000,7.3e-06,31992
32411,9,1,32.8930383204606,28063,36610,28063,32.7272727272727,22000,8.2e-06,36610
32415,2,1,6.78414943233921,28065,33143,28065,7.27272727272727,22000,1.9e-06,33143
32417,4,1,15.252952382276,28066,30467,28066,14.5454545454545,22000,3.7e-06,30467
32420,4,1,15.27239903983,28067,30282,28067,14.5454545454545,22000,3.7e-06,30282
32430,10,1,36.7727523064962,28078,31765,28078,36.3636363636364,22000,9.1e-06,31765
32433,3,1,10.1259556154183,28079,30815,28079,10.9090909090909,22000,2.8e-06,30815
32437,3,1,10.4108443826988,28082,33786,28082,10.9090909090909,22000,2.8e-06,33786
32440,10,1,35.9919161366813,28082,30202,28082,36.3636363636364,22000,9.1e-06,30202
32445,9,1,31.9384866072566,28086,30596,28086,32.7272727272727,22000,8.2e-06,30596
32446,8,1,28.7099490788007,28087,32378,28087,29.0909090909091,22000,7.3e-06,32378
32447,10,1,36.8336716138324,28087,30429,28087,36.3636363636364,22000,9.1e-06,30429
32449,5,1,18.4645684068743,28088,37805,28088,18.1818181818182,22000,4.6e-06,37805
32453,8,1,29.3700486559479,28089,31710,28089,29.0909090909091,22000,7.3e-06,31710
32454,3,1,11.3227580340946,28090,32296,28090,10.9090909090909,22000,2.8e-06,32296
32455,5,1,19.0925132515704,28091,33489,28091,18.1818181818182,22000,4.6e-06,33489
32457,4,1,15.5661816138608,28093,34554,28093,14.5454545454545,22000,3.7e-06,34554
32468,8,1,29.5197336340023,28100,32901,28100,29.0909090909091,22000,7.3e-06,32901
32474,6,1,22.3206301758195,28105,32690,28105,21.8181818181818,22000,5.5e-06,32690
32478,5,1,18.2403428930427,28106,35227,28106,18.1818181818182,22000,4.6e-06,35227
32480,5,1,18.868209082063,28108,30396,28108,18.1818181818182,22000,4.6e-06,30396
32482,2,1,6.23664451387304,28111,38081,28111,7.27272727272727,22000,1.9e-06,38081
32485,8,1,28.2269230757219,28114,30031,28114,29.0909090909091,22000,7.3e-06,30031
32490,5,1,18.8057932930311,28116,38635,28116,18.1818181818182,22000,4.6e-06,38635
32494,2,1,8.31956172031889,28118,33538,28118,7.27272727272727,22000,1.9e-06,33538
32497,7,1,26.2080683772766,28121,30507,28121,25.4545454545455,22000,6.4e-06,30507
32499,4,1,13.9538423051333,28124,36229,28124,14.5454545454545,22000,3.7e-06,36229
32504,3,1,11.1529766471231,28128,33276,28128,10.9090909090909,22000,2.8e-06,33276
32508,7,1,24.5044832858896,28130,30422,28130,25.4545454545455,22000,6.4e-06,30422
32510,10,1,37.0516629766759,28130,30613,28130,36.3636363636364,22000,9.1e-06,30613
32516,8,1,29.8504123669353,28140,30726,28140,29.0909090909091,22000,7.3e-06,30726
32518,4,1,13.9949635459628,28141,42552,28141,14.5454545454545,22000,3.7e-06,42552
32520,10,1,35.8024162177582,28143,32152,28143,36.3636363636364,22000,9.1e-06,32152
32521,1,1,5.12759765207733,28144,34813,28144,3.63636363636364,22000,1e-06,34813
32523,9,1,32.0337857831902,28144,31518,28144,32.7272727272727,22000,8.2e-06,31518
32528,3,1,11.1659385119377,28148,42146,28148,10.9090909090909,22000,2.8e-06,42146
32530,3,1,10.1080756380443,28149,30180,28149,10.9090909090909,22000,2.8e-06,30180
32532,10,1,35.5318218849016,28151,31734,28151,36.3636363636364,22000,9.1e-06,31734
32533,6,1,21.0753396565734,28153,30794,28153,21.8181818181818,22000,5.5e-06,30794
32534,7,1,25.9932980252562,28153,36443,28153,25.4545454545455,22000,6.4e-06,36443
32536,4,1,14.0573912630048,28159,33188,28159,14.5454545454545,22000,3.7e-06,33188
32540,6,1,21.1429891861789,28164,31297,28164,21.8181818181818,22000,5.5e-06,31297
32541,9,1,32.9882314131536,28165,35985,28165,32.7272727272727,22000,8.2e-06,35985
32554,10,1,36.3334598692624,28175,33053,28175,36.3636363636364,22000,9.1e-06,33053
32556,6,1,21.8414883265388,28177,32907,28177,21.8181818181818,22000,5.5e-06,32907
32559,4,1,14.8129411904561,28178,45799,28178,14.5454545454545,22000,3.7e-06,45799
32564,5,1,18.1416363335324,28182,30886,28182,18.1818181818182,22000,4.6e-06,30886
32565,7,1,24.6983584153446,28182,30746,28182,25.4545454545455,22000,6.4e-06,30746
32567,10,1,36.3186892552834,28183,31095,28183,36.3636363636364,22000,9.1e-06,31095
32570,6,1,21.4891873209984,28184,31768,28184,21.8181818181818,22000,5.5e-06,31768
32575,1,1,4.51065661194746,28190,33500,28190,3.63636363636364,22000,1e-06,33500
